CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11626063-101000973398,"5854 PAISLEY, HOUSTON TX 77096",HARRIS,C,MEYERLAND AREA,0941780000001,SW,SW,TUESDAY,2nd Wednesday,TUESDAY-B,531S,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-13 18:11:25,2013-04-23 18:11:25,2013-04-23 16:05:06,-0.09,Pothole - 9475,3081843.38707,13809490.209299998,29.67458464,-95.49324498,WAP
11624661-101000973408,Intersection 3900 ATTUCKS ST&3552 ROSEWOOD ST,Harris County,D,GREATER THIRD WARD,,SE,SW,TUESDAY,3rd Friday,TUESDAY-A,533D,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-13 19:12:48,2013-04-23 19:12:48,2013-04-18 14:45:02,-5.19,Pothole,,,29.71968658,-95.35598761,WEB
11624715-101000973515,"3505 DAIRY ASHFORD, HOUSTON TX 77082",HARRIS,F,ELDRIDGE / WEST OAKS,1164520000001,,,,,,488Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-14 10:02:16,2013-04-24 10:02:16,2013-04-18 14:05:02,-5.83,Pothole,,,29.72279385,-95.60438303,WEB
11624721-101000973525,"4203 YOAKUM, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,0261630000021,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493W,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-14 10:31:10,2013-04-24 10:31:10,2013-04-24 12:20:23,0.08,Pothole - 9493,3113215.3195,13832392.4534,29.73499695,-95.39218295,WAP
11624727-101000973542,"119 FEUHS, HOUSTON TX 77022",HARRIS,H,NORTHSIDE/NORTHLINE,0642400000022,NE,NW,MONDAY,3rd Monday,MONDAY-B,453F,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-14 11:27:22,2013-04-24 11:27:22,2013-04-23 06:45:01,-1.2,Pothole,,,29.84053142,-95.37448968,WEB
11624774-101000973644,"201 VINCENT, HOUSTON TX 77009",HARRIS,H,GREATER HEIGHTS,0330970000007,NW,NW,THURSDAY,1st Friday,THURSDAY-A,453Y,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-14 16:35:33,2013-04-24 16:35:33,2013-04-24 12:20:23,-0.18,Pothole,,,29.7924051,-95.37313884,Unknown
11624775-101000973645,"206 CORDELL, HOUSTON TX 77009",HARRIS,H,GREATER HEIGHTS,0330900000003,NW,NW,THURSDAY,1st Friday,THURSDAY-A,453X,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-14 16:38:00,2013-04-24 16:38:00,2013-04-24 12:20:23,-0.18,Pothole,,,29.79270224,-95.3743339,Unknown
11624781-101000973663,"1601 WHEELER, HOUSTON TX 77004",HARRIS,D,MUSEUM PARK,0342600020007,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,493X,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-14 17:21:10,2013-04-24 17:21:10,2013-04-24 12:19:09,-0.21,Pothole - 9509,3117931.70435,13831128.35225,29.73108854,-95.37753176,WAP
11624805-101000973708,"6918 AVENUE R, HOUSTON TX 77011",HARRIS,I,MAGNOLIA PARK,0390790000033,SE,SE,MONDAY,1st Thursday,MONDAY-A,494V,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-14 19:50:39,2013-04-24 19:50:39,2013-04-24 12:19:09,-0.31,Pothole,3142760.45,13837867.58,29.74736089,-95.29881377,Voice In
11624907-101000973919,"4212 ELLA, HOUSTON TX 77018",HARRIS,C,CENTRAL NORTHWEST,0730990120013,NW,NE,TUESDAY,3rd Thursday,TUESDAY-B,452K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 09:01:14,2013-04-25 09:01:14,2013-04-20 10:45:35,-4.93,Pothole - 9534,3100361.61378,13865806.58367,29.82744472,-95.4292568,WAP
11624963-101000974054,Intersection 3800 MCKINNEY ST&1000 MILBY ST,,I,GREATER EASTWOOD,,,,,,,494S,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 10:05:57,2013-04-25 10:05:57,2013-04-18 15:05:02,-6.79,Pothole,,,,,WEB
11624967-101000974061,Intersection 4000 MCKINNEY ST&900 ST AUGUSTINE ST,Harris County,I,GREATER EASTWOOD,,SE,SE,MONDAY,1st Friday,MONDAY-A,494S,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 10:09:04,2013-04-25 10:09:04,2013-04-18 15:05:02,-6.79,Pothole,,,29.74271393,-95.33879096,WEB
11624983-101000974085,"14204 SPACE CENTER, HOUSTON TX 77062",HARRIS,E,CLEAR LAKE,1177140010013,,,,,,618A,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 10:21:18,2013-04-25 10:21:17,2013-04-18 15:45:02,-6.78,Pothole - 9541,3196031.36982,13782670.09533,29.59104227,-95.13672432,WAP
11624984-101000974086,"14204 SPACE CENTER, HOUSTON TX 77062",HARRIS,E,CLEAR LAKE,1177140010013,,,,,,618A,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 10:21:25,2013-04-25 10:21:25,2013-04-24 15:45:02,-0.78,Pothole - 9542,3195953.31904,13782682.78265,29.59104227,-95.13672432,WAP
11624987-101000974088,"5355 QUEENSLOCH, HOUSTON TX 77096",HARRIS,C,MEYERLAND AREA,0930450000027,SW,SE,TUESDAY,2nd Wednesday,TUESDAY-B,531T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 10:22:13,2013-04-25 10:22:13,2013-04-20 10:45:36,-4.98,Pothole - 9543,3087238.80202,13809488.30613,29.6738888,-95.47616632,WAP
11625070-101000974294,Intersection 10600 CHEEVES DR&7500 LANGLEY RD,,B,EAST LITTLE YORK / HOMESTEAD,,NE,NE,TUESDAY,2nd Wednesday,,415W,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 12:01:28,2013-04-25 12:01:27,2013-04-18 15:45:02,-6.84,Pothole,3143237.7744,13881413.10611,,,Voice In
11625072-101000974297,Intersection 10716 HIRSCH RD&5100 LITTLE YORK RD,,B,EAST LITTLE YORK / HOMESTEAD,,,,,,,414U,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 12:02:47,2013-04-25 12:02:47,2013-04-18 16:05:02,-6.83,Pothole,3136264.67024,13882355.04451,,,Voice In
11625132-101000974490,"3225 W OREM, HOUSTON TX 77045",HARRIS,K,CENTRAL SOUTHWEST,0441160000029,SW,SW,FRIDAY,4th Tuesday,FRIDAY-B,572K,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 13:35:52,2013-04-25 13:35:52,2013-04-20 10:45:35,-5.12,Pothole,3104190.9,13792894.48,29.62756071,-95.4244169,Voice In
11625300-101000975012,"138 HARVARD, HOUSTON TX 77007",HARRIS,C,WASHINGTON AVENUE COALITION / MEMORIAL P,0210540000014,NW,SW,MONDAY,1st Wednesday,non active,493E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 19:02:12,2013-04-25 19:02:12,2013-04-18 14:05:02,-7.21,Pothole - 9571,3111629.23523,13845920.81077,,,WAP
11625304-101000975028,Intersection 13800 AMBROSE ST&3200 W OREM DR,,K,CENTRAL SOUTHWEST,,SW,SW,FRIDAY,4th Monday,,572K,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 19:58:08,2013-04-25 19:58:08,2013-04-20 10:45:35,-5.38,Pothole,3104750.25689,13793400.67649,,,Voice In
11625306-101000975033,Intersection 11200 LAKESIDE PLACE DR&800 WILCREST DR,,G,BRIAR FOREST,,,,,,,489K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-15 20:08:27,2013-04-25 20:08:27,2013-04-20 10:45:38,-5.39,Pothole,,,,,WEB
11625370-101000975212,Intersection 1800 COLLINGSWORTH ST&3600 MAURY ST,,H,NEAR NORTHSIDE,,,,,,,453Z,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 08:39:35,2013-04-26 08:39:35,2013-04-18 13:25:04,-7.8,Pothole,3125940.71155,13854107.929420002,,,Voice In
11625439-101000975388,Intersection 1200 BELL ST&1500 SAN JACINTO ST,,I,DOWNTOWN,,,,,,,493Q,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 10:14:07,2013-04-26 10:14:06,2013-04-18 14:25:03,-7.83,Pothole,3121349.57277,13838946.4768,,,Voice In
11625559-101000975761,"2201 S DAIRY ASHFORD, HOUSTON TX 77077",HARRIS,G,BRIAR FOREST,0402250000039,,,,,,488V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 13:25:53,2013-04-26 13:25:53,2013-04-24 12:16:22,-2.05,Pothole,,,29.74163274,-95.60477891,WEB
11625598-101000975961,Intersection 12588 CHOATE RD&1200 DIXIE FARM RD,,D,SOUTH BELT / ELLINGTON,,,,,,,617E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 15:13:30,2013-04-26 15:13:29,2013-04-18 15:05:02,-8.01,Pothole,,,,,WEB
11625644-101000976104,"8721 CLAY, HOUSTON TX 77080",HARRIS,A,SPRING BRANCH CENTRAL,0451520000266,,,,,,450M,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 16:42:29,2013-04-26 16:42:29,2013-04-24 14:25:01,-2.1,Pothole,3076633.41,13866620.37,29.83230617,-95.50486237,Voice In
11625656-101000976151,"4010 MCKINNEY, HOUSTON TX 77023",HARRIS,I,GREATER EASTWOOD,0171150000001,SE,SE,MONDAY,1st Friday,MONDAY-A,494S,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 17:16:47,2013-04-26 17:16:47,2013-04-18 15:25:03,-8.08,Pothole,3130218.4,13835690.79,29.74246314,-95.3385342,Voice In
11625660-101000976169,"1606 COOK, HOUSTON TX 77006",HARRIS,C,FOURTH WARD,1260870000006,NW,SW,MONDAY,1st Wednesday,non active,493P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 17:32:13,2013-04-26 17:32:13,2013-04-18 14:25:03,-8.13,Pothole - 9605,3115886.00107,13838540.40761,,,WAP
11625661-101000976171,"12740 MEMORIAL, HOUSTON TX 77024",HARRIS,G,MEMORIAL,0401600000037,NW,,MONDAY,4th Wednesday,,489H,Propose Memorial Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 17:36:37,2013-04-26 17:36:37,2013-04-18 13:45:02,-8.16,Pothole,3060288.84,13844039.91,29.77103615,-95.55799782,Voice In
11625676-101000976213,"3203 S DAIRY ASHFORD, HOUSTON TX 77082",HARRIS,F,ELDRIDGE / WEST OAKS,1228110010001,,,,,,488Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 18:22:14,2013-04-26 18:22:14,2013-04-18 14:05:02,-8.18,Pothole - 9608,3045653.55518,13828467.40203,29.72960527,-95.60557553,WAP
11625689-101000976251,Intersection 3200 CAROLINE ST&1300 ELGIN ST,,D,MIDTOWN,,NW,NE,MONDAY,1st Wednesday,,493T,Midtown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 19:33:42,2013-04-26 19:33:42,2013-04-18 14:25:03,-8.21,Pothole,3118853.29725,13834469.56384,,,Voice In
11625709-101000976286,"2118 NICHOLSON, HOUSTON TX 77008",HARRIS,C,GREATER HEIGHTS,0200710000042,NW,NE,THURSDAY,3rd Wednesday,THURSDAY-B,452V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 21:22:12,2013-04-26 21:22:12,2013-04-24 15:25:02,-2.25,Pothole - 9619,3108119.03065,13857909.60328,29.80550307,-95.40566812,WAP
11625712-101000976290,"5050 WOODWAY, HOUSTON TX 77056",HARRIS,G,GREATER UPTOWN,0984670000004,,,,,,491L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 21:32:11,2013-04-26 21:32:11,2013-04-18 13:45:03,-8.32,Pothole - 9621,3089823.87294,13841680.76584,29.76267564,-95.46532133,WAP
11625714-101000976292,"4843 RIDGESTONE, HOUSTON TX 77053",FORT BEND,K,FORT BEND HOUSTON,6250010082900907,SW,SW,FRIDAY,4th Friday,FRIDAY-A,611D,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 21:42:11,2013-04-26 21:42:11,2013-04-18 13:25:04,-8.35,Pothole - 9623,3094634.015,13779346.17563,29.59039497,-95.45612915,WAP
11625718-101000976309,"6644 POLK, HOUSTON TX 77023",HARRIS,I,LAWNDALE / WAYSIDE,0761650000017,,,,,,494Z,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-16 22:21:11,2013-04-26 22:21:11,2013-04-18 15:05:02,-8.3,Pothole - 9626,3139367.82642,13832554.34317,29.73266424,-95.30987636,WAP
11625722-101000976334,Intersection 5200 RICHMOND AVE&3400 SAGE RD,,G,GREATER UPTOWN,,,,,,,491Y,Uptown Houston MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 01:48:19,2013-04-27 01:48:19,2013-04-18 13:45:02,-8.5,Pothole,3089710.85718,13830481.152860003,,,Voice In
11625726-101000976346,"14211 OLD CHOCOLATE BAYOU, HOUSTON TX 77048",HARRIS,D,MINNETEX,1399900030001,SE,SE,FRIDAY,4th Monday,FRIDAY-B,573Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 02:41:40,2013-04-27 02:41:40,2013-04-18 14:45:02,-8.5,Pothole,3128305.67,13784477.41,29.60237441,-95.35096695,Voice In
101000976432,Intersection 0 S IH 610 LOOP E&0 S WAYSIDE DR,Harris County,I,GULFGATE RIVERVIEW / PINE VALLEY,,,,,,,534L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 07:35:46,2013-04-27 07:35:45,2013-04-19 12:45:01,-7.79,Pothole,3136854.54209,13818603.11953,,,Voice In
101000976448,"3011 LOCKE, HOUSTON TX 77098",HARRIS,G,AFTON OAKS / RIVER OAKS AREA,0641720050002,,,,,,492U,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 07:53:50,2013-04-27 07:53:50,2013-04-20 10:41:09,-6.88,Pothole,3104601.6,13835225.2,29.74336425,-95.41926628,Voice In
101000976457,Intersection 4100 ELLA BLVD&1200 GARDENIA DR,Harris County,C,CENTRAL NORTHWEST,,NW,NE,TUESDAY,3rd Thursday,TUESDAY-B,452K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 08:01:01,2013-04-27 08:01:01,2013-04-20 10:41:50,-6.89,Pothole,,,29.82595633,-95.42958837,WEB
101000976518,"650 WILCREST, HOUSTON TX 77042",HARRIS,G,BRIAR FOREST,1154790320007,,,,,,489K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 08:35:56,2013-04-27 08:35:56,2013-04-20 10:41:50,-6.91,Pothole,,,29.75770035,-95.57720085,WEB
101000976525,"12458 BRIAR FOREST, HOUSTON TX 77077",HARRIS,G,BRIAR FOREST,0992570010030,,,,,,488R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 08:42:15,2013-04-27 08:42:15,2013-04-20 10:41:50,-6.92,Pothole,,,29.75411996,-95.60146849,WEB
11625861-101000976707,"1003 RUTHVEN, HOUSTON TX 77019",HARRIS,C,FOURTH WARD,1246690080004,NW,SW,MONDAY,1st Wednesday,non active,493P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 10:31:18,2013-04-27 10:31:18,2013-04-19 12:05:05,-7.93,Pothole - 9645,3117633.49618,13839908.079139998,,,WAP
11625964-101000976994,"7301 PINEMONT, HOUSTON TX 77040",HARRIS,A,FAIRBANKS / NORTHWEST CROSSING,1148640000002,,,,,,450H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 13:52:15,2013-04-27 13:52:15,2013-04-19 13:25:01,-8.02,Pothole - 9649,3077402.89539,13869982.28008,29.8406922,-95.50091971,WAP
11625969-101000977006,"7439 LANGTRY, HOUSTON TX 77040",HARRIS,A,FAIRBANKS / NORTHWEST CROSSING,1148640000019,,,,,,450H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 14:02:10,2013-04-27 14:02:10,2013-04-19 14:05:01,-8.0,Pothole - 9650,3077292.02075,13869294.61257,29.83866544,-95.50219573,WAP
11625982-101000977032,Intersection 1900 S DAIRY ASHFORD RD&12600 WHITTINGTON DR,,G,ELDRIDGE / WEST OAKS,,,,,,,488R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 14:25:39,2013-04-27 14:25:39,2013-04-20 10:41:49,-7.16,Pothole,,,,,WEB
11626018-101000977103,"9300 HARWIN, HOUSTON TX 77036",HARRIS,J,SHARPSTOWN,0121440000057,,,,,,530B,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 15:27:53,2013-04-27 15:27:53,2013-04-20 10:41:50,-7.2,Pothole,3070818.58,13825155.79,29.71848707,-95.5266214,Voice In
11626069-101000977227,"1403 SSGT MACARIO GARCIA, HOUSTON TX 77011",HARRIS,I,MAGNOLIA PARK,0390680000051,SE,SE,MONDAY,1st Thursday,MONDAY-A,494V,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 17:02:18,2013-04-27 17:02:17,2013-04-19 13:05:01,-8.16,Pothole,3142180.44,13837102.76,29.74532018,-95.30074033,Voice In
11626073-101000977232,"6810 LAWNDALE, HOUSTON TX 77023",HARRIS,I,LAWNDALE / WAYSIDE,0410070230010,,,,,,534D,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 17:08:56,2013-04-27 17:08:56,2013-04-19 13:05:01,-8.17,Pothole,3140766.4,13828668.54,29.72224926,-95.30601021,Voice In
11626117-101000977363,"8901 W MONROE, HOUSTON TX 77061",HARRIS,I,GREATER HOBBY AREA,1328380010001,,,,,,575G,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 21:32:08,2013-04-27 21:32:08,2013-04-19 12:25:01,-8.38,Pothole - 9664,3154753.86029,13799605.285619998,,,WAP
11626120-101000977375,Intersection 18120 GULF FWY&0 SB 45 S EL DORADO EXIT RAMP,Harris County,E,CLEAR LAKE,,,,,,,617R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 23:08:37,2013-04-27 23:08:37,2013-04-19 12:25:01,-8.45,Pothole,3189986.49389,13769808.82932,,,Voice In
11626121-101000977376,Intersection 9400 ALMEDA GENOA RD&8400 BLACKHAWK BLVD&9700 CLEARWOOD,,D,SOUTH BELT / ELLINGTON,,SE,SE,THURSDAY,2nd Friday,,575R,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-17 23:35:34,2013-04-27 23:35:33,2013-04-19 12:25:02,-8.47,Pothole,3160111.00509,13794688.97739,,,Voice In
11626252-101000977804,"1835 SUNSET, HOUSTON TX 77005",HARRIS,C,UNIVERSITY PLACE,0540790000007,,,,,,532D,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-18 11:37:39,2013-04-28 11:37:39,2013-04-23 15:25:02,-4.84,Pothole,3109391.55,13827875.93,29.722759,-95.40489076,Voice In
11626254-101000977807,"1810 DUNSTAN, HOUSTON TX 77005",HARRIS,C,UNIVERSITY PLACE,0540790000003,,,,,,532D,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-18 11:40:58,2013-04-28 11:40:58,2013-04-23 15:25:01,-4.84,Pothole,3109561.87,13827806.33,29.72255329,-95.40436113,Voice In
11626388-101000978261,"2512 NOTTINGHAM, HOUSTON TX 77005",HARRIS,C,UNIVERSITY PLACE,0622160080013,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,532C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-18 16:43:36,2013-04-28 16:43:36,2013-04-23 15:45:01,-5.04,Pothole,3105483.98,13827664.95,29.72250879,-95.41721672,Voice In
11626389-101000978267,Intersection 8622 MEMORIAL DR&350 N POST OAK LN,,G,GREATER UPTOWN,,,,,,,491H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-18 16:46:39,2013-04-28 16:46:39,2013-04-22 15:25:03,-6.06,Pothole,,,,,WEB
11626399-101000978298,Intersection 2200 W ALABAMA ST&3100 GREENBRIAR DR,,C,GREENWAY / UPPER KIRBY AREA,,NW,NE,MONDAY,1st Wednesday,Monday-a,492U,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-18 17:11:53,2013-04-28 17:11:53,2013-04-23 11:45:03,-5.23,Pothole,,,,,WEB
11626475-101000978637,Intersection 7400 RAILHEAD LN&7340 WEST RD,Harris County,A,GREATER INWOOD,,,,,,,411A,Near Northwest MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 08:58:42,2013-04-29 08:58:42,2013-04-30 07:05:01,0.92,Pothole,,,29.91170502,-95.49810024,WEB
11626499-101000978728,"848 W FRIAR TUCK, HOUSTON TX 77024",HARRIS,G,GREATER UPTOWN,0720660000024,,,,,,491C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 09:59:40,2013-04-29 09:59:40,2013-04-23 16:16:52,-5.74,Pothole,3087628.47,13848582.62,29.781321,-95.47142157,Voice In
11626609-101000979095,Intersection 14200 HEMPSTEAD RD&5600 SPRITE ST,,A,CARVERDALE,,NW,NE,FRIDAY,4th Thursday,,450B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 14:09:50,2013-04-29 14:09:50,2013-04-24 14:25:01,-4.99,Pothole,3067627.52897,13874037.81148,,,Voice In
11626654-101000979332,Intersection 3500 DAIRY ASHFORD RD&12500 WESTPARK DR,,F,ELDRIDGE / WEST OAKS,,,,,,,488Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 17:11:20,2013-04-29 17:11:20,2013-04-23 16:05:04,-6.05,Pothole,3045939.79741,13826369.098739998,,,Voice In
11626667-101000979370,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 17:41:12,2013-04-29 17:41:12,2013-04-30 14:45:02,0.88,Pothole - 9731,3130640.03786,13844061.194419997,Unknown,Unknown,WAP
11626683-101000979407,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 18:31:13,2013-04-29 18:31:13,2013-04-29 06:05:01,-0.52,Pothole - 9733,3112849.48812,13832232.7406,Unknown,Unknown,WAP
11626682-101000979406,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 18:31:13,2013-04-29 18:31:13,2013-04-29 06:05:01,-0.52,Pothole - 9732,3111935.86848,13832197.47905,Unknown,Unknown,WAP
11626693-101000979446,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 20:21:10,2013-04-29 20:21:09,2013-04-29 13:05:01,-0.3,Pothole - 9740,3094945.26261,13779445.91347,Unknown,Unknown,WAP
11626694-101000979447,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 20:21:10,2013-04-29 20:21:09,2013-04-29 13:05:01,-0.3,Pothole - 9741,3095131.63512,13779518.61088,Unknown,Unknown,WAP
11626699-101000979453,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-04-19 20:31:12,2013-04-29 20:31:12,2013-04-23 07:05:01,-6.56,Pothole - 9742,3095510.75409,13779141.93832,Unknown,Unknown,WAP
