CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11526219-101000710875,"8602 SHADOW CREST, HOUSTON TX 77074",HARRIS,J,BRAEBURN,0872520000011,SW,SW,TUESDAY,2nd Monday,TUESDAY-B,530P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-06 13:44:17,2012-07-16 13:44:17,2012-07-11 17:04:45,-4.86,Pothole,3070516.7,13811779.03,29.68174115,-95.5288227,Voice In
11526315-101000711144,Intersection 12600 BRIAR FOREST DR&1420 S DAIRY ASHFORD RD,,G,ELDRIDGE / WEST OAKS,,,,,,,488R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-06 16:35:29,2012-07-16 16:35:29,2012-07-10 14:04:48,-6.1,Pothole,3045225.32935,13837294.85511,,,Voice In
11526323-101000711159,Intersection 6700 BRITTMOORE RD&10900 W LITTLE YORK RD,,A,CARVERDALE,,,,,,,409U,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-06 16:56:37,2012-07-16 16:56:37,2012-07-12 15:45:05,-4.05,Pothole,3055726.22239,13878816.046339998,,,Voice In
11526346-101000711223,Intersection 4800 CHENEVERT ST&1800 WENTWORTH ST,Harris County,D,MUSEUM PARK,,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,493X,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-06 18:25:11,2012-07-16 18:25:11,2012-07-10 15:44:47,-6.11,Pothole,,,29.72745127,-95.37821199,WEB
11526350-101000711237,Intersection 3500 CORDER ST&7100 SPRINGHILL ST,Harris County,D,GREATER OST / SOUTH UNION,,SE,SW,TUESDAY,3rd Tuesday,TUESDAY-A,533P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-06 18:53:37,2012-07-16 18:53:37,2012-07-12 16:05:04,-4.12,Pothole,3119750.41455,13815934.02545,29.68905444,-95.37343589,Voice In
11526424-101000711365,Intersection 1606 BISSONNET ST&5300 MANDELL ST,,C,UNIVERSITY PLACE,,,,,,Tuesday-b,492Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-07 11:35:19,2012-07-17 11:35:19,2012-07-10 15:44:47,-6.83,Pothole,,,,,WEB
11526436-101000711378,"7723 CAYTON, HOUSTON TX 77061",HARRIS,I,GOLFCREST / BELLFORT / REVEILLE,0851320000012,SE,SE,TUESDAY,3rd Wednesday,TUESDAY-A,535X,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-07 12:02:17,2012-07-17 12:02:17,2012-07-17 12:45:07,0.03,Pothole,,,29.66412327,-95.28007092,WEB
11526619-101000711691,"10713 W BELLFORT, HOUSTON TX 77099",HARRIS,F,ALIEF,0441040000110,,,,,,569C,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 06:28:11,2012-07-19 06:28:10,2012-07-11 17:24:44,-7.54,Pothole,3058304.96,13801420.2,29.65432286,-95.56827793,Voice In
11526637-101000711745,Intersection 13000 CULLEN BLVD&3900 SWINGLE RD,,D,SOUTH ACRES / CRESTMONT PARK,,SE,SE,FRIDAY,4th Tuesday,,573R,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 07:46:02,2012-07-19 07:46:02,2012-07-12 16:25:04,-6.64,Pothole,3126276.16889,13791392.64901,,,Voice In
11526639-101000711750,Intersection 0 CULLEN BLVD&0 S IH 610 LOOP E,Harris County,D,OST / SOUTH UNION,,,,,,,533V,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 07:49:35,2012-07-19 07:49:35,2012-07-12 16:25:03,-6.64,Pothole,3125412.54758,13813157.22819,,,Voice In
11526655-101000711829,"5314 SAXON, HOUSTON TX 77092",HARRIS,C,CENTRAL NORTHWEST,0861350000004,NW,NW,THURSDAY,4th Tuesday,THURSDAY-B,451L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 08:20:12,2012-07-19 08:20:12,2012-07-10 16:24:46,-8.66,Pothole,3087685.75,13865352.88,29.82759072,-95.4696831,Voice In
11526663-101000711857,Intersection 3850 ROSSLYN RD&1800 WAKEFIELD DR,Harris County,C,CENTRAL NORTHWEST,,NW,NE,TUESDAY,3rd Thursday,TUESDAY-B,452J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 08:28:13,2012-07-19 08:28:12,2012-07-10 16:44:46,-8.66,Pothole,3095674.91808,13864415.386819998,29.82434839,-95.44458773,Voice In
11526669-101000711876,"6110 REDDING, HOUSTON TX 77036",HARRIS,J,SHARPSTOWN,0965100000004,SW,SW,MONDAY,2nd Monday,MONDAY-A,530A,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 08:32:49,2012-07-19 08:32:48,2012-07-11 16:44:44,-7.66,Pothole,3067709.35,13823134.97,29.71318571,-95.53660127,Voice In
11526695-101000711942,"1202 KINGWOOD, HOUSTON TX 77339",HARRIS,E,KINGWOOD AREA,1152860000002,,,,,,336B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 09:00:12,2012-07-19 09:00:12,2012-07-10 10:44:47,-8.93,Pothole,3158440.35,13948060.7,30.04885009,-95.23825782,Voice In
11526711-101000711966,Intersection 600 S POST OAK LN&5000 WOODWAY DR,Harris County,G,GREATER UPTOWN,,,,,,,491L,Uptown Houston MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 09:12:51,2012-07-19 09:12:51,2012-07-10 14:24:46,-8.78,Pothole,3090404.37711,13841668.904099997,29.76226414,-95.46337129,Voice In
11526716-101000711986,"13017 ELAINE, HOUSTON TX 77047",HARRIS,D,CENTRAL SOUTHWEST,0432140000243,SW,SW,FRIDAY,4th Thursday,FRIDAY-B,572R,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 09:22:13,2012-07-19 09:22:13,2012-07-17 12:45:07,-1.86,Pothole,,,29.61747646,-95.39760669,WEB
11526731-101000712016,"3702 CRANE, HOUSTON TX 77026",HARRIS,B,KASHMERE GARDENS,0701060080015,NE,NW,FRIDAY,1st Thursday,FRIDAY-B,454X,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 09:37:05,2012-07-19 09:37:04,2012-07-10 14:24:47,-8.8,Pothole,3131274.63,13855334.53,29.79636592,-95.33326691,Voice In
11526738-101000712034,"3014 SUNBEAM, HOUSTON TX 77051",HARRIS,D,SUNNYSIDE,0810190000005,SE,SE,FRIDAY,4th Friday,FRIDAY-A,573B,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 09:47:39,2012-07-19 09:47:39,2012-07-12 16:25:04,-6.72,Pothole,3118265.32,13801586.39,29.64974284,-95.37950984,Voice In
11526759-101000712083,Intersection 4100 AIRPORT BLVD&10500 LEITRIM WAY,,D,SOUTH ACRES / CRESTMONT PARK,,,,,,,573G,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 10:14:49,2012-07-19 10:14:49,2012-07-12 16:25:04,-6.74,Pothole,3123416.18379,13800304.088540003,,,Voice In
11526765-101000712101,"6418 ESPERSON, HOUSTON TX 77011",HARRIS,H,SECOND WARD,0611980000001,,,,,,494U,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 10:21:39,2012-07-19 10:21:39,2012-07-11 16:24:44,-7.75,Pothole,,,29.74528456,-95.31076283,WEB
11526805-101000712202,Intersection 12924 LEITRIM WAY&3700 SWINGLE RD,Harris County,D,SOUTH ACRES / CRESTMONT PARK,,SE,SE,FRIDAY,4th Friday,FRIDAY-B,573Q,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 11:07:18,2012-07-19 11:07:18,2012-07-12 16:25:04,-6.78,Pothole,3123865.08906,13791330.76856,29.62107471,-95.36289208,Voice In
11526806-101000712204,Intersection 8300 LARSON&8300 W MONROE RD,,I,GREATER HOBBY AREA,,,,,,,575G,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 11:08:55,2012-07-19 11:08:55,2012-07-10 07:24:47,-9.16,Pothole,,,,,WEB
11526866-101000712382,Intersection 1200 E 40TH 1/2 ST&4050 AIRLINE DR&2 HOV ENTRANCE RAMP,,H,INDEPENDENCE HEIGHTS,,,,,,non active,453K,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 12:45:58,2012-07-19 12:45:58,2012-07-11 13:44:44,-7.96,Pothole,3114999.82333,13864607.08165,,,Voice In
11526961-101000712627,Intersection 12499 CHIMNEY ROCK RD&13500 MAIN ST,,K,CENTRAL SOUTHWEST,,,,,,,571F,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 14:47:41,2012-07-19 14:47:41,2012-07-11 17:24:44,-7.89,Pothole,3085687.0998,13797123.76977,,,Voice In
11526967-101000712637,Intersection 0 W IH 10 HWY&0 KIRKWOOD IB ENT RAMP,Harris County,G,MEMORIAL,,,,,,,489B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 14:55:17,2012-07-19 14:55:16,2012-07-11 13:44:44,-8.05,Pothole,3053524.35114,13848613.978140002,,,Voice In
11527033-101000712916,Intersection 10200 ALDINE WESTFIELD RD&2300 PARKER RD,,B,EASTEX - JENSEN AREA,,NE,NE,MONDAY,2nd Thursday,,413Z,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 16:57:17,2012-07-19 16:57:17,2012-07-10 13:44:48,-9.13,Pothole,3125283.76208,13878095.33945,,,Voice In
11527038-101000712927,Intersection 7000 ALMEDA RD&2800 OLD SPANISH TRL,,D,MACGREGOR,,,,,,,533J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 17:06:26,2012-07-19 17:06:26,2012-07-12 16:05:04,-7.04,Pothole,3115371.47908,13819372.76431,,,Voice In
11527057-101000712999,"1728 CHIMNEY ROCK, HOUSTON TX 77056",HARRIS,G,GREATER UPTOWN,0780090160004,,,,,,491P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 18:00:40,2012-07-19 18:00:40,2012-07-12 07:24:43,-7.44,Pothole,3086053.54,13836759.41,29.74913017,-95.47754433,Voice In
11527068-101000713035,"16310 CHIMNEY ROCK, HOUSTON TX 77053",FORT BEND,K,FORT BEND HOUSTON,0305000002115907,,,,,,611A,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 18:44:33,2012-07-19 18:44:33,2012-07-10 16:04:47,-9.11,Pothole,3085586.09,13778497.42,29.58901663,-95.48453517,Voice In
11527071-101000713042,"7331 TREEWATER, HOUSTON TX 77072",HARRIS,F,ALIEF,1117500000016,SW,SW,MONDAY,1st Tuesday,MONDAY-B,528M,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 18:49:10,2012-07-19 18:49:10,2012-07-12 15:45:06,-7.13,Pothole,,,29.69672288,-95.60186809,WEB
11527073-101000713048,Intersection 3500 DAIRY ASHFORD RD&12500 WESTPARK DR,,F,ELDRIDGE / WEST OAKS,,,,,,,488Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 18:54:16,2012-07-19 18:54:16,2012-07-10 14:04:47,-9.2,Pothole,,,,,WEB
11527096-101000713127,Intersection 7300 DILLON ST&7000 PRENTISS DR,Harris County,I,GOLFCREST / BELLFORT / REVEILLE,,SE,SE,FRIDAY,3rd Monday,FRIDAY-A,575A,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 20:27:10,2012-07-19 20:27:09,2012-07-12 16:45:02,-7.15,Pothole,,,29.65821269,-95.29531871,WEB
11527104-101000713159,Intersection 16400 CHIMNEY ROCK RD&6550 MARINWOOD DR,Fort Bend County,K,FORT BEND HOUSTON,,,,,,,611A,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-09 21:24:33,2012-07-19 21:24:33,2012-07-10 16:04:47,-9.22,Pothole,,,29.58821493,-95.48402408,WEB
11527110-101000713181,"10615 KIRKSHIRE, HOUSTON TX 77089",HARRIS,D,SOUTH BELT / ELLINGTON,1040090000018,SE,SW,THURSDAY,2nd Thursday,THURSDAY-B,576T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 02:08:21,2012-07-20 02:08:20,2012-07-13 07:25:02,-6.78,Pothole,,,29.60932635,-95.22118677,WEB
11527167-101000713361,Intersection 6600 ALMEDA RD&2300 HOLCOMBE BLVD,,D,MEDICAL CENTER AREA,,,,,,,533E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 08:54:52,2012-07-20 08:54:51,2012-07-12 16:05:04,-7.7,Pothole,3116021.7163,13821854.1104,,,Voice In
11527169-101000713366,Intersection 1600 CENTRAL ST&9400 LAWNDALE ST,,I,HARRISBURG / MANCHESTER,,,,,,,535G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 08:55:57,2012-07-20 08:55:56,2012-07-11 17:24:44,-8.65,Pothole,3155216.92301,13825425.64525,,,Voice In
11527185-101000713445,"2301 WORDSWORTH, HOUSTON TX 77030",HARRIS,C,UNIVERSITY PLACE,0600430030021,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 09:26:10,2012-07-20 09:26:10,2012-07-18 15:45:02,-1.74,Pothole,3107034.8,13822627.39,29.70845613,-95.41283052,Voice In
11527191-101000713457,Intersection 206 W CROSSTIMBERS ST&4306 TULANE ST,,H,INDEPENDENCE HEIGHTS,,NW,NE,TUESDAY,3rd Thursday,,452M,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 09:31:51,2012-07-20 09:31:50,2012-07-12 15:45:06,-7.74,Pothole,3109079.23117,13866195.977420002,,,Voice In
11527196-101000713477,Intersection 4428 BERAN DR&13600 HIRAM CLARKE RD,Harris County,K,CENTRAL SOUTHWEST,,,,,,,571M,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 09:41:26,2012-07-20 09:41:26,2012-07-11 17:24:44,-8.68,Pothole,3097295.22751,13793990.030300003,29.63063054,-95.44622805,Voice In
11527205-101000713508,Intersection 300 E 42ND ST&8400 N MAIN ST,,H,INDEPENDENCE HEIGHTS,,NW,NE,TUESDAY,2nd Friday,non active,453J,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 09:50:07,2012-07-20 09:50:07,2012-07-11 13:24:44,-8.85,Pothole,3111229.3978,13864828.49952,,,Voice In
11527280-101000713773,Intersection 11036 DALEBROOK DR&6900 HOPPER RD,Harris County,B,EAST LITTLE YORK / HOMESTEAD,,NE,NE,TUESDAY,2nd Wednesday,TUESDAY-A,415T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 11:56:36,2012-07-20 11:56:36,2012-07-11 13:24:45,-8.94,Pothole,3145024.36335,13885279.770620003,29.87747995,-95.28693991,Voice In
11527307-101000713877,"2223 NORTH, HOUSTON TX 77098",HARRIS,C,UNIVERSITY PLACE,0600660050018,SW,SE,TUESDAY,1st Friday,TUESDAY-B,492Y,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 13:07:25,2012-07-20 13:07:25,2012-07-13 15:25:02,-6.9,Pothole,,,29.72759922,-95.41159471,WEB
11527339-101000714001,Intersection 3800 JEFFERSON ST&1700 MILBY ST,Harris County,I,GREATER EASTWOOD,,SE,,MONDAY,1st Friday,,494S,East Downtown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 14:11:05,2012-07-20 14:11:05,2012-07-11 16:24:44,-8.91,Pothole,3128575.74533,13833793.881139997,29.73739046,-95.34389493,Voice In
11527342-101000714010,"349 SYDNOR, HOUSTON TX 77020",HARRIS,B,GREATER FIFTH WARD,1299330010010,NE,NW,FRIDAY,1st Thursday,FRIDAY-B,494J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 14:15:36,2012-07-20 14:15:36,2012-07-18 15:05:01,-1.97,Pothole,,,29.76567787,-95.33869912,WEB
11527348-101000714041,"2425 HOLLY HALL, HOUSTON TX 77054",HARRIS,K,ASTRODOME AREA,,,,,,,533N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 14:44:59,2012-07-20 14:44:59,2012-07-17 12:45:07,-3.08,Pothole,,,,,WEB
11527353-101000714056,Intersection 13100 BRIAR FOREST DR&1500 ENCLAVE PKWY,,G,ELDRIDGE / WEST OAKS,,,,,,,488Q,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 14:55:25,2012-07-20 14:55:25,2012-07-13 14:45:01,-7.01,Pothole,,,,,WEB
11527365-101000714088,Intersection 5100 CALHOUN RD&4500 S MACGREGOR WAY,,D,MACGREGOR,,,,,,,534E,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 15:20:48,2012-07-20 15:20:48,2012-07-17 12:45:07,-3.11,Pothole,3129609.06773,13824382.087299997,,,Voice In
11527386-101000714162,"5711 HILLCROFT, HOUSTON TX 77036",HARRIS,J,SHARPSTOWN,0915440000008,,,,,,530D,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 16:12:08,2012-07-20 16:12:07,2012-07-11 16:44:44,-8.98,Pothole,3079161.09,13826082.51,29.72035061,-95.50026262,Voice In
11527436-101000714342,"10532 POST OAK, HOUSTON TX 77035",HARRIS,K,WESTBURY,0840040000045,,,,,,531Y,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 18:29:06,2012-07-20 18:29:05,2012-07-12 16:05:04,-8.1,Pothole,3091277.49,13807014.93,29.66681133,-95.46386535,Voice In
11527446-101000714374,"5014 CEDAR CREEK, HOUSTON TX 77056",HARRIS,G,GREATER UPTOWN,0750810050001,NW,NW,MONDAY,4th Wednesday,MONDAY-A,491Q,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-10 19:13:17,2012-07-20 19:13:17,2012-07-13 15:25:02,-7.16,Pothole,3090391.37,13838426.77,29.75335341,-95.4637212,Voice In
11527501-101000714505,"1732 WESTHEIMER, HOUSTON TX 77019",,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,492V,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 07:02:16,2012-07-21 07:02:16,2012-07-13 15:25:02,-7.65,Pothole,3109619.37,13835199.07,29.74282912,-95.40354195,Voice In
11527511-101000714526,Intersection 5800 FIRNAT ST&9200 GRADY ST,Harris County,B,TRINITY / HOUSTON GARDENS,,NE,NW,TUESDAY,2nd Tuesday,TUESDAY-A,454G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 07:22:42,2012-07-21 07:22:42,2012-07-17 15:45:02,-3.65,Pothole,3137217.10796,13873174.390300002,29.84488687,-95.31276699,Voice In
11527526-101000714575,"1251 S KIRKWOOD, HOUSTON TX 77077",HARRIS,G,BRIAR FOREST,1120540000011,NW,NW,MONDAY,4th Wednesday,MONDAY-A,489J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 08:11:29,2012-07-21 08:11:29,2012-07-13 15:05:01,-7.71,Pothole,,,29.75774314,-95.58818562,WEB
11527534-101000714600,Intersection 3500 DAIRY ASHFORD RD&12500 WESTPARK DR,,F,ELDRIDGE / WEST OAKS,,,,,,,488Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 08:32:20,2012-07-21 08:32:20,2012-07-13 15:05:02,-7.73,Pothole,3045939.79741,13826369.098739998,,,Voice In
11527575-101000714702,"10713 W BELLFORT, HOUSTON TX 77099",HARRIS,F,ALIEF,0441040000110,,,,,,569C,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 09:32:44,2012-07-21 09:32:43,2012-07-12 16:25:03,-8.71,Pothole,,,29.65432286,-95.56827793,WEB
11527578-101000714709,Intersection 7300 IRVINGTON BLVD&800 POST ST,,H,NORTHSIDE/NORTHLINE,,NE,NE,MONDAY,2nd Friday,Monday-a,453M,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 09:39:08,2012-07-21 09:39:07,2012-07-12 15:45:06,-8.75,Pothole,3122055.53658,13865989.67469,,,Voice In
11527581-101000714716,Intersection 2400 ELYSIAN ST&1800 QUITMAN ST,,H,NEAR NORTHSIDE,,NE,NE,FRIDAY,1st Friday,,493D,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 09:42:54,2012-07-21 09:42:53,2012-07-19 15:45:01,-1.75,Pothole,3125926.86447,13850440.841939997,,,Voice In
11527595-101000714772,Intersection 14900 KIMBERLEY LN&14960 MEMORIAL DR,,G,MEMORIAL,,,,,,,488G,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 10:07:56,2012-07-21 10:07:56,2012-07-13 14:45:01,-7.81,Pothole,3041852.2252,13844892.852380002,,,Voice In
11527599-101000714779,Intersection 12800 SOUTHSPRING DR&3560 SWINGLE RD,,D,SOUTH ACRES / CRESTMONT PARK,,SE,,FRIDAY,4th Friday,,573Q,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 10:14:19,2012-07-21 10:14:19,2012-07-19 15:25:01,-1.78,Pothole,3122719.04575,13791296.54815,29.62107859,-95.36650086,Voice In
11527602-101000714791,Intersection 11900 ASTORIA BLVD&11850 HIGHLAND MEADOW DR,,D,SOUTH BELT / ELLINGTON,,,,,,,616H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 10:23:39,2012-07-21 10:23:39,2012-07-13 07:25:02,-8.12,Pothole,3173708.58551,13779806.798819998,29.58504497,-95.20726777,Voice In
11527604-101000714801,Intersection 6400 WESTHEIMER RD&2650 WINROCK BLVD,,J,MID WEST,,,,,,,491S,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 10:32:23,2012-07-21 10:32:23,2012-07-13 15:25:02,-7.8,Pothole,3080212.81974,13832412.961980002,,,Voice In
11527614-101000714834,"3011 JEWEL ANN, HOUSTON TX 77082",HARRIS,F,ELDRIDGE / WEST OAKS,1114080000023,SW,SW,MONDAY,1st Thursday,MONDAY-A,488X,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 10:56:32,2012-07-21 10:56:32,2012-07-13 14:45:01,-7.84,Pothole,3037357.79,13827292.01,29.72705038,-95.63180248,Voice In
11527632-101000714880,"631 W 16TH, HOUSTON TX 77008",HARRIS,C,GREATER HEIGHTS,0201240000052,NW,NE,THURSDAY,3rd Wednesday,THURSDAY-B,452Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 11:25:25,2012-07-21 11:25:24,2012-07-18 07:45:01,-3.15,Pothole,3107129.43,13855911.21,29.8000109,-95.40930305,Voice In
11527647-101000714920,Intersection 0 HOLCOMBE BLVD&0 OLD SPANISH TRL,Harris County,D,OST / SOUTH UNION,,,,,,,533K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 11:56:59,2012-07-21 11:56:59,2012-07-17 13:05:02,-3.95,Pothole,3119597.01164,13820399.90104,,,Voice In
11527651-101000714933,"4405 SWINGLE, HOUSTON TX 77048",HARRIS,D,SOUTH ACRES / CRESTMONT PARK,0630410000077,SE,SE,FRIDAY,4th Tuesday,FRIDAY-B,573R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 12:11:59,2012-07-21 12:11:59,2012-07-12 16:25:03,-8.82,Pothole,3128518.84,13791566.21,29.62132311,-95.34822837,Voice In
11527690-101000715033,Intersection 4900 W OREM DR&13800 STANCLIFF RD,Harris County,K,CENTRAL SOUTHWEST,,SW,SW,FRIDAY,,FRIDAY-B,571M,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-07-11 13:43:03,2012-07-21 13:43:03,2012-07-12 16:25:04,-8.89,Pothole,3094823.21375,13792747.902860003,29.62742245,-95.45412442,Voice In
