CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11800607-101001492874,"7500 BELLERIVE, HOUSTON TX 77036",HARRIS,J,SHARPSTOWN,0930650000012,,,,,,530C,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-08-29 14:06:04,2014-09-01 14:06:04,2014-09-02 09:19:55,0.8,Flooding-101001492874,3073769.47961,13823536.33997,29.71379419,-95.51748056,Voice In
11800636-101001492988,Intersection 200 W 6TH ST&600 YALE ST,,C,GREATER HEIGHTS,,NW,NE,THURSDAY,3rd Wednesday,Thursday-b,492D,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-08-29 15:15:13,2014-09-01 15:15:13,2014-09-02 10:04:53,0.78,Flooding-101001492988,3110670.40942,13849266.14088,,,Voice In
11800920-101001493767,"4114 MEYERWOOD, HOUSTON TX 77025",HARRIS,K,BRAESWOOD,0980700000027,,,,,,532S,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-08-31 08:02:39,2014-09-03 08:02:39,2014-08-31 12:04:53,-2.83,Flooding-101001493767,3097456.56806,13812123.83393,29.68046348,-95.44398506,Voice In
11800953-101001493821,Intersection 716 JENSEN DR&0 N US 59 HWY,,B,GREATER FIFTH WARD,,,,,,,494J,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-08-31 10:51:46,2014-09-03 10:51:46,2014-08-31 14:04:54,-2.87,Flooding-101001493821,3128421.72759,13845052.90685,,,Voice In
11800966-101001493847,"3552 CLINE, HOUSTON TX 77020",HARRIS,B,GREATER FIFTH WARD,1255600010052,NE,NW,FRIDAY,1st Thursday,FRIDAY-B,494K,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-08-31 12:24:46,2014-09-03 12:24:46,2014-09-01 01:19:53,-2.46,Flooding,,,29.76658709,-95.33395867,WEB
11800977-101001493877,Intersection 2300 MAURY ST&1900 QUITMAN ST,Harris County,H,NEAR NORTHSIDE,,NE,NW,FRIDAY,1st Friday,FRIDAY-B,493D,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-08-31 13:44:43,2014-09-03 13:44:43,2014-08-31 14:19:53,-2.98,Flooding,,,29.78339199,-95.34978496,Unknown
11801010-101001493960,"4518 PERRY, HOUSTON TX 77021",HARRIS,D,GREATER OST / SOUTH UNION,0540210000006,SE,SW,TUESDAY,3rd Tuesday,TUESDAY-A,533M,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-08-31 17:36:29,2014-09-03 17:36:28,2014-09-01 01:19:53,-2.68,Flooding-101001493960,3127368.39013,13818483.39207,29.69541025,-95.34920336,Voice In
11801127-101001494236,"6400 TAGGART, HOUSTON TX 77007",HARRIS,C,WASHINGTON AVENUE COALITION / MEMORIAL P,0541150000019,NW,NW,MONDAY,1st Wednesday,Monday-B,492F,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-01 13:01:54,2014-09-04 13:01:53,2014-09-01 17:19:53,-2.82,Flooding-101001494236,3102051.13269,13845879.87764,29.77286548,-95.42627393,Voice In
11802283-101001498680,Intersection 1200 COLQUITT ST&4200 MT VERNON ST,Harris County,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493W,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-04 17:14:12,2014-09-07 17:14:11,2014-09-05 00:49:55,-2.68,Flooding-101001498680,3112801.45404,13832537.92368,29.73528488,-95.39369962,Voice In
11802959-101001500984,Intersection 5000 N SAM HOUSTON PKWY E&14900 VICKERY DR,Harris County,B,IAH / AIRPORT AREA,,,,,,,374U,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-07 17:06:13,2014-09-10 17:06:13,2014-09-08 01:49:54,-2.64,Flooding,,,29.93901714,-95.31566124,Unknown
11802978-101001501053,Intersection 15190 JOHN F KENNEDY BLVD&3700 N SAM HOUSTON PKWY E,,B,IAH / AIRPORT AREA,,,,,,,374T,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-07 21:00:42,2014-09-10 21:00:42,2014-09-08 01:49:54,-2.8,Flooding-101001501053,3130282.4509,13907162.389580002,,,Voice In
11803364-101001502481,Intersection 2300 BASTROP ST&2300 HADLEY ST,,D,GREATER THIRD WARD,,SE,,TUESDAY,3rd Friday,,493U,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-08 22:45:04,2014-09-11 22:45:04,2014-09-09 03:19:54,-2.81,Flooding,,,29.7405319,-95.3614197,WEB
11804656-101001507379,"810 SAN JACINTO, HOUSTON TX 77002",HARRIS,H,DOWNTOWN,0300920000001,,,,,,493M,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-12 13:54:30,2014-09-15 13:54:30,2014-09-13 02:04:52,-2.49,Flooding-101001507379,3125317.63504,13844273.14168,29.76647422,-95.35312703,Voice In
11804690-101001507494,Intersection 400 GELLHORN DR&10100 N LOOP FWY E,,B,PLEASANTVILLE AREA,,,,,,,495C,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-12 15:00:35,2014-09-15 14:56:00,2014-09-12 17:34:52,-2.89,Flooding,,,,,e-mail In
11805394-101001509510,"3614 MCKINLEY, HOUSTON TX 77088",HARRIS,A,GREATER INWOOD,1098850000011,NW,NW,TUESDAY,4th Monday,TUESDAY-B,411V,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-15 13:29:59,2014-09-18 13:29:59,2014-09-15 14:34:54,-2.95,Flooding,,,29.87629799,-95.45839084,WEB
11805633-101001510430,"3202 ANN ARBOR, HOUSTON TX 77063",HARRIS,F,MID WEST,0892990000004,,,,,,490Y,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 09:20:15,2014-09-19 09:20:14,2014-09-16 12:34:53,-2.86,Flooding-101001510430,3075727.80804,13829637.88551,29.73040571,-95.51074044,Voice In
11805759-101001510940,Intersection 9030 CLINTON DR&0 E IH 610 LOOP N,,I,CLINTON PARK TRI-COMMUNITY,,,,,,,495U,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 13:08:22,2014-09-19 13:08:21,2014-09-16 14:49:55,-2.93,Flooding-101001510940,3153455.62043,13834889.35729,,,Voice In
11805852-101001511388,"1624 KNOX, HOUSTON TX 77007",HARRIS,C,WASHINGTON AVENUE COALITION / MEMORIAL P,0300500030044,NW,NW,MONDAY,1st Wednesday,MONDAY-A,492G,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 16:40:19,2014-09-19 16:40:19,2014-09-17 06:19:52,-2.43,Flooding-101001511388,3103739.4843,13846918.68429,29.77557891,-95.42085423,Voice In
11805851-101001511389,"2516 SHERWIN, HOUSTON TX 77007",HARRIS,C,WASHINGTON AVENUE COALITION / MEMORIAL P,1335460010004,NW,NW,THURSDAY,3rd Wednesday,THURSDAY-B,492B,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 16:40:20,2014-09-19 16:40:19,2014-09-17 09:04:54,-2.32,Flooding,,,29.78166056,-95.42635185,WEB
11805867-101001511447,Intersection 842 MEMORIAL HEIGHTS DR&3030 WASHINGTON AVE,,H,WASHINGTON AVENUE COALITION / MEMORIAL P,,,,,,,493E,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 17:09:17,2014-09-19 17:09:17,2014-09-16 21:04:53,-2.84,Flooding-101001511447,3113314.23615,13844778.66593,,,Voice In
11805868-101001511452,Intersection 1100 LA BRANCH ST&1500 LAMAR ST,,I,DOWNTOWN,,,,,,,493Q,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 17:11:40,2014-09-19 17:11:40,2014-09-16 18:34:53,-2.94,Flooding-101001511452,3122903.82557,13839513.80047,,,Voice In
11805876-101001511492,"7979 KIRKWOOD, HOUSTON TX 77072",HARRIS,F,ALIEF,0462200000084,,,,,,529J,International MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 17:40:15,2014-09-19 17:40:15,2014-09-17 10:04:53,-2.32,Flooding-101001511492,3051934.27623,13815050.21784,29.69223705,-95.58702027,Voice In
11805878-101001511493,"2314 CONVERSE, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,0140650000002,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493N,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 17:40:46,2014-09-19 17:40:45,2014-09-16 21:34:53,-2.84,Flooding-101001511493,3113599.77889,13837324.21069,29.7483733,-95.3907199,Voice In
11805886-101001511520,"2524 SHERWIN, HOUSTON TX 77007",HARRIS,C,WASHINGTON AVENUE COALITION / MEMORIAL P,1335460010006,NW,NW,THURSDAY,3rd Wednesday,THURSDAY-B,492B,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 17:53:00,2014-09-19 17:53:00,2014-09-16 18:19:53,-2.98,Flooding-101001511520,3101887.04739,13849074.540540002,29.78166048,-95.42648327,Voice In
11805888-101001511526,Intersection 9100 CLINTON DR&816 E IH 610 LOOP N,,I,CLINTON PARK TRI-COMMUNITY,,,,,,,495U,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 17:59:02,2014-09-19 17:59:01,2014-09-17 08:04:52,-2.41,Flooding-101001511526,3153537.68818,13834827.539500002,,,Voice In
11805893-101001511543,Intersection 2300 N LOOP FWY W&2700 E T C JESTER BLVD,,C,CENTRAL NORTHWEST,,NW,,TUESDAY,,Thursday-b,452S,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 18:14:20,2014-09-19 18:14:19,2014-09-16 19:34:53,-2.94,Flooding-101001511543,3097075.04389,13859048.237779997,,,Voice In
11805927-101001511677,Intersection 7500 LONG POINT RD&1800 WOODVINE DR,Harris County,A,SPRING BRANCH EAST,,NW,NE,FRIDAY,4th Thursday,FRIDAY-A,451T,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-16 22:56:03,2014-09-19 22:56:02,2014-09-17 10:19:54,-2.53,Flooding-101001511677,3085193.65427,13856275.74792,29.80284686,-95.47840124,Voice In
11805974-101001511796,"607 REGENTVIEW, HOUSTON TX 77079",HARRIS,G,MEMORIAL,0952110000016,,,,,,489E,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 08:05:25,2014-09-20 08:05:25,2014-09-17 10:04:53,-2.92,Flooding-101001511796,3051432.84088,13843352.99391,29.77007759,-95.58599703,Voice In
11805986-101001511841,"1902 TAFT, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,0260950000001,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493N,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 08:34:42,2014-09-20 08:34:41,2014-09-17 12:34:55,-2.83,Flooding,,,29.7520632,-95.38603383,WEB
11806020-101001511915,Intersection 1100 BONNER ST&4100 CENTER ST,Harris County,C,WASHINGTON AVENUE COALITION / MEMORIAL P,,NW,NW,MONDAY,1st Wednesday,MONDAY-A,492H,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 09:31:19,2014-09-20 09:31:19,2014-09-17 11:35:02,-2.91,Flooding-101001511915,3109690.30737,13845406.11841,29.77091927,-95.40225112,Voice In
11806056-101001511995,"5750 KIAM, HOUSTON TX 77007",HARRIS,C,WASHINGTON AVENUE COALITION / MEMORIAL P,1335460010010,NW,NW,THURSDAY,3rd Wednesday,THURSDAY-B,492B,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 10:12:19,2014-09-20 10:12:19,2014-09-17 13:19:53,-2.87,Flooding-101001511995,3101978.62726,13848960.39116,29.78133902,-95.4262057,Voice In
11806174-101001512362,"10739 LONGMONT, HOUSTON TX 77042",HARRIS,G,BRIAR FOREST,0963590000031,,,,,,489Q,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 13:39:51,2014-09-20 13:39:51,2014-09-17 16:04:54,-2.9,Flooding-101001512362,3057689.04261,13836023.73429,29.74942715,-95.56696338,Voice In
11806176-101001512364,Intersection 10700 CEDAR CREEK DR&1400 WALNUT BEND LN,Harris County,G,BRIAR FOREST,,,,,,,489Q,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 13:41:36,2014-09-20 13:41:36,2014-09-17 16:04:54,-2.9,Flooding-101001512364,3058408.96866,13835758.52419,29.74864001,-95.56472009,Voice In
11806178-101001512372,Intersection 6500 MAIN ST&1800 UNIVERSITY BLVD,,D,MEDICAL CENTER AREA,,,,,,,532H,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 13:47:45,2014-09-20 13:47:45,2014-09-17 15:19:52,-2.94,Flooding-101001512372,3110790.41738,13823818.838099997,,,Voice In
11806198-101001512425,Intersection 800 BELL ST&1500 MILAM ST,,I,DOWNTOWN,,,,,,,493Q,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 14:17:11,2014-09-20 14:17:10,2014-09-17 16:49:54,-2.89,Flooding-101001512425,3120227.30139,13839677.648899997,,,Voice In
11806203-101001512429,Intersection 2400 QUITMAN ST&2400 WEST ST,Harris County,B,GREATER FIFTH WARD,,,,,,,494A,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 14:21:21,2014-09-20 14:21:21,2014-09-17 17:04:52,-2.89,Flooding-101001512429,3127437.20889,13850535.167539997,29.78350446,-95.34583279,Voice In
11806211-101001512451,Intersection 0 W LOOP S&4950 RICHMOND AVE,,G,AFTON OAKS / RIVER OAKS AREA,,,,,,,491Z,Uptown Houston MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 14:36:26,2014-09-20 14:36:26,2014-09-17 18:34:52,-2.83,Flooding,,,,,Unknown
11806238-101001512541,"3715 SHERWOOD, HOUSTON TX 77092",HARRIS,A,LAZYBROOK / TIMBERGROVE,0661120060012,NW,NW,THURSDAY,4th Tuesday,THURSDAY-B,452N,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 15:38:31,2014-09-20 15:37:00,2014-09-17 15:49:56,-2.99,Flooding-101001512541,3095228.44653,13860486.005580002,29.81358505,-95.44637164,Voice In
11806262-101001512596,"7222 BELLERIVE, HOUSTON TX 77036",HARRIS,J,SHARPSTOWN,1071880000001,,,,,,530C,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 16:16:39,2014-09-20 16:16:38,2014-09-17 17:49:53,-2.94,Flooding-101001512596,3075904.96353,13823635.77645,29.71389251,-95.51074665,Voice In
11806264-101001512602,Intersection 9700 EMNORA LN&9516 MOORBERRY LN,,A,SPRING BRANCH NORTH,,NW,NE,FRIDAY,4th Friday,Friday-a,450P,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 16:20:50,2014-09-20 16:20:50,2014-09-17 17:34:54,-2.95,Flooding,,,,,WEB
11806290-101001512678,"2427 EAGLEROCK, HOUSTON TX 77080",HARRIS,A,SPRING BRANCH NORTH,1011260000016,NW,NE,FRIDAY,4th Friday,FRIDAY-A,450P,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 17:15:05,2014-09-20 17:15:04,2014-09-17 17:49:53,-2.98,Flooding-101001512678,3067874.9166,13860253.04377,29.81520227,-95.5326135,Voice In
11806345-101001512799,"1508 MEMORIAL, HOUSTON TX 77007",HARRIS,H,WASHINGTON AVENUE COALITION / MEMORIAL P,0400250000001,,,,,,493K,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 20:56:50,2014-09-20 20:56:49,2014-09-18 08:49:52,-2.5,Flooding-101001512799,3118977.75927,13842785.24833,29.76292656,-95.37324608,Voice In
11806354-101001512837,Intersection 2300 BASTROP ST&2300 HADLEY ST,,D,GREATER THIRD WARD,,SE,,TUESDAY,3rd Friday,,493U,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-17 23:17:18,2014-09-20 23:17:18,2014-09-18 09:34:56,-2.57,Flooding-101001512837,3122981.43007,13834762.24567,29.7405319,-95.3614197,Voice In
11806453-101001513133,"13210 LAND, HOUSTON TX 77047",HARRIS,D,SOUTH ACRES / CRESTMONT PARK,0261140000114,SE,SE,FRIDAY,4th Friday,FRIDAY-B,573P,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 09:14:25,2014-09-21 09:14:25,2014-09-18 10:34:53,-2.94,Flooding-101001513133,3121059.33155,13789923.874060003,29.61744709,-95.37185633,Voice In
11806469-101001513164,"5131 GLENMONT, HOUSTON TX 77081",HARRIS,J,GULFTON,0370540150039,,,,,,531C,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 09:34:07,2014-09-21 09:34:07,2014-09-18 13:34:55,-2.83,Flooding-101001513164,3088755.96374,13826186.94327,29.71997184,-95.47010114,Voice In
11806471-101001513175,"5134 CHEENA, HOUSTON TX 77096",HARRIS,C,MEYERLAND AREA,0921510000004,SW,SE,TUESDAY,2nd Wednesday,TUESDAY-B,531Y,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 09:41:35,2014-09-21 09:41:34,2014-09-18 11:04:55,-2.94,Flooding-101001513175,3089502.81625,13807777.88396,29.6691799,-95.46943583,Voice In
11806474-101001513189,"6311 DELLFERN, HOUSTON TX 77035",HARRIS,K,BRAYS OAKS,1147860020003,SW,SW,THURSDAY,3rd Thursday,THURSDAY-A,570D,HCID #5 (Brays Oaks),PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 09:47:21,2014-09-21 09:47:21,2014-09-18 14:49:54,-2.79,Flooding-101001513189,3079700.07208,13800267.98887,29.64934648,-95.50099819,Voice In
11806488-101001513221,"2015 QUITMAN, HOUSTON TX 77026",HARRIS,H,GREATER FIFTH WARD,0422020000008,,,,,,494A,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 10:10:18,2014-09-21 10:10:17,2014-09-18 11:49:57,-2.93,Flooding-101001513221,3126739.59381,13850736.72685,29.78411839,-95.34801113,Voice In
11806496-101001513227,"714 E 41ST, HOUSTON TX 77022",HARRIS,H,INDEPENDENCE HEIGHTS,0610560230003,NW,NW,TUESDAY,2nd Friday,TUESDAY-A,453J,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 10:12:47,2014-09-21 10:12:47,2014-09-18 12:04:53,-2.92,Flooding-101001513227,3112739.95351,13864569.97739,29.82333608,-95.39077889,Voice In
11806494-101001513239,Intersection 900 KELLOGG ST&7500 MANCHESTER ST,Harris County,I,HARRISBURG / MANCHESTER,,,,,,,535A,East End MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 10:21:03,2014-09-21 10:21:03,2014-09-18 12:34:54,-2.91,Flooding-101001513239,3147157.7951,13827319.65984,29.71798508,-95.28601839,Voice In
11806503-101001513267,Intersection 6800 MOBUD DR&7014 TARNEF DR,Harris County,J,SHARPSTOWN,,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530H,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 10:37:26,2014-09-21 10:37:25,2014-09-18 12:04:53,-2.94,Flooding-101001513267,3079065.64356,13819672.191859998,29.70273769,-95.50116731,Voice In
11806515-101001513315,"1019 CONGRESS, HOUSTON TX 77002",HARRIS,I,DOWNTOWN,0010210000001,,,,,,493M,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 10:58:18,2014-09-21 10:58:18,2014-09-18 12:34:54,-2.93,Flooding-101001513315,3123205.88074,13842619.589539997,29.76211004,-95.35994224,Voice In
11806530-101001513344,"2442 MUNGER, HOUSTON TX 77023",HARRIS,I,GULFGATE RIVERVIEW / PINE VALLEY,0670640130014,SE,SE,TUESDAY,3rd Thursday,TUESDAY-A,534B,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 11:10:58,2014-09-21 11:10:58,2014-09-18 12:49:56,-2.93,Flooding-101001513344,3134711.15431,13826318.039459998,29.71631302,-95.32531127,Voice In
11806541-101001513360,Intersection 900 CIMARRON ST&13300 EMPORIA ST,Harris County,E,NORTHSHORE,,NE,NE,THURSDAY,1st Monday,THURSDAY-A,497E,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 11:16:01,2014-09-21 11:16:01,2014-09-18 16:04:54,-2.8,Flooding-101001513360,3176528.95683,13850734.31839,29.77974512,-95.19113166,Voice In
11806580-101001513472,"250 PORTWALL, HOUSTON TX 77029",HARRIS,B,PLEASANTVILLE AREA,0151290010034,,,,,,495B,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 12:15:37,2014-09-21 12:15:37,2014-09-18 14:04:53,-2.92,Flooding-101001513472,3149152.69859,13851813.00881,29.78513369,-95.27728075,Voice In
11806595-101001513521,"10730 PIPING ROCK, HOUSTON TX 77042",HARRIS,G,BRIAR FOREST,0923550000001,,,,,,489U,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 12:39:37,2014-09-21 12:39:37,2014-09-18 15:04:54,-2.9,Flooding-101001513521,3057800.76286,13833029.21633,29.7411867,-95.56688844,Voice In
11806596-101001513525,"5610 SAVOY, HOUSTON TX 77036",HARRIS,J,SHARPSTOWN,0930580000010,,,,,,530D,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 12:40:06,2014-09-21 12:40:05,2014-09-18 14:04:53,-2.94,Flooding-101001513525,3077173.11749,13826201.62795,29.72084146,-95.50651185,Voice In
11806612-101001513571,"2015 QUITMAN, HOUSTON TX 77026",HARRIS,H,GREATER FIFTH WARD,0422020000008,,,,,,494A,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 13:04:15,2014-09-21 13:04:15,2014-09-19 01:49:54,-2.47,Flooding,,,29.78411839,-95.34801113,WEB
11806615-101001513581,"606 RUTLAND, HOUSTON TX 77007",HARRIS,C,GREATER HEIGHTS,0210060000043,NW,NE,THURSDAY,3rd Wednesday,THURSDAY-B,492D,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 13:10:57,2014-09-21 13:10:57,2014-09-18 14:49:53,-2.93,Flooding-101001513581,3110032.17119,13849347.727980003,29.78167419,-95.40078267,Voice In
11806625-101001513585,"4225 CAPLIN, HOUSTON TX 77026",HARRIS,B,TRINITY / HOUSTON GARDENS,0660090010096,NE,NW,THURSDAY,2nd Friday,THURSDAY-A,454P,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 13:12:58,2014-09-21 13:12:58,2014-09-18 15:04:53,-2.92,Flooding-101001513585,3132863.7479,13862389.6458,29.81562065,-95.32756063,Voice In
11806626-101001513589,"6733 SYLMAR, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0834230000016,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530R,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 13:16:53,2014-09-21 13:16:53,2014-09-18 22:04:53,-2.63,Flooding-101001513589,3078550.11998,13815224.740460003,29.69055482,-95.50320931,Voice In
11806632-101001513604,"2811 WASHINGTON, HOUSTON TX 77007",HARRIS,H,WASHINGTON AVENUE COALITION / MEMORIAL P,0401010000002,,,,,,493J,,PWE Public Works Engineering,Street and Drainage,Flooding,ROWM_StormSewer,4.0,Closed,2014-09-18 13:26:19,2014-09-21 13:26:18,2014-09-18 15:19:52,-2.92,Flooding-101001513604,3114215.8413,13844666.55296,29.76845763,-95.38793641,Voice In
